   Nr |                      x |               math.tan |              cont_frac |            poly_approx |   err_frac |   err_poly |       t_libr |       t_frac |       t_poly
 6130 |     -1.454062799387054 |     -8.527572596739336 |     -8.527572596738311 |     -8.527572596774888 |   1.02e-12 |   3.56e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6131 |      1.497915826655364 |     13.696789242500518 |     13.696789242501520 |     13.696789242501042 |   1.00e-12 |   5.24e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6132 |      0.942106330937455 |      1.375307291055789 |      1.375307291056789 |      1.375428364948318 |   1.00e-12 |   1.21e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6133 |      0.357850250272881 |      0.373950507883840 |      0.373950507884840 |      0.373950392683851 |   1.00e-12 |   1.15e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6134 |     -1.563452423799189 |   -136.164927952173514 |   -136.164927952171695 |   -136.164927952174651 |   1.82e-12 |   1.14e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6135 |      0.630114877509126 |      0.729290691325259 |      0.729290691326259 |      0.729225015748466 |   1.00e-12 |   6.57e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6136 |     -1.437776848890371 |     -7.473303804756732 |     -7.473303804755719 |     -7.473303804871765 |   1.01e-12 |   1.15e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6137 |     -1.261058826756597 |     -3.124628028657586 |     -3.124628028656586 |     -3.124628255301404 |   1.00e-12 |   2.27e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6138 |      0.398838552063641 |      0.421424828550356 |      0.421424828551356 |      0.421424443690382 |   1.00e-12 |   3.85e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6139 |      1.014318481192968 |      1.607578166610932 |      1.607578166611932 |      1.607619673121674 |   1.00e-12 |   4.15e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6140 |      0.122434670743918 |      0.123050136787029 |      0.123050136788029 |      0.123050136786203 |   1.00e-12 |   8.26e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6141 |      1.560858679357363 |    100.624125289546583 |    100.624125289547351 |    100.624125289547194 |   7.67e-13 |   6.11e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6142 |      0.615407028994510 |      0.706997767275015 |      0.706997767276015 |      0.706947562158702 |   1.00e-12 |   5.02e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6143 |      0.733512545018598 |      0.901263165342405 |      0.901263165343405 |      0.900888277363221 |   1.00e-12 |   3.75e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6144 |      0.122372874649640 |      0.122987405494244 |      0.122987405495244 |      0.122987405493423 |   1.00e-12 |   8.22e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6145 |     -0.134237465552560 |     -0.135049626169460 |     -0.135049626168460 |     -0.135049626167183 |   1.00e-12 |   2.28e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6146 |     -1.424495961313203 |     -6.786416400625202 |     -6.786416400624194 |     -6.786416400895823 |   1.01e-12 |   2.71e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6147 |      0.130952839017167 |      0.131706564214707 |      0.131706564215707 |      0.131706564212973 |   1.00e-12 |   1.73e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6148 |      1.362038881079904 |      4.720459476178188 |      4.720459476179185 |      4.720459482775421 |   9.97e-13 |   6.60e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6149 |      1.351808675371016 |      4.493237205864941 |      4.493237205865939 |      4.493237216000573 |   9.98e-13 |   1.01e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6150 |     -1.273808666048478 |     -3.267560332312669 |     -3.267560332311669 |     -3.267560487898802 |   1.00e-12 |   1.56e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6151 |     -1.013221739735821 |     -1.603654024984171 |     -1.603654024983171 |     -1.603696257369985 |   1.00e-12 |   4.22e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6152 |      1.273530467880364 |      3.264314776289162 |      3.264314776290161 |      3.264314933184775 |   9.99e-13 |   1.57e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6153 |      0.135964033718605 |      0.136808095952933 |      0.136808095953933 |      0.136808095950312 |   1.00e-12 |   2.62e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6154 |      0.964505959135131 |      1.442145364696966 |      1.442145364697966 |      1.442233506771581 |   1.00e-12 |   8.81e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6155 |      0.997481186502357 |      1.548813178291698 |      1.548813178292699 |      1.548867131912133 |   1.00e-12 |   5.40e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6156 |      0.704373489722692 |      0.849792331672693 |      0.849792331673693 |      0.849557411013692 |   1.00e-12 |   2.35e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6157 |      1.051657205716419 |      1.750028410092867 |      1.750028410093867 |      1.750050902814184 |   1.00e-12 |   2.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6158 |     -1.157697650918774 |     -2.281437106254399 |     -2.281437106253395 |     -2.281440069226456 |   1.00e-12 |   2.96e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6159 |      1.054104131767361 |      1.760012062309971 |      1.760012062310970 |      1.760033635376306 |   1.00e-12 |   2.16e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6160 |     -0.164141266960959 |     -0.165631446054424 |     -0.165631446053424 |     -0.165631446033543 |   1.00e-12 |   2.09e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6161 |      1.273106249860378 |      3.259377034092137 |      3.259377034093136 |      3.259377193003369 |   9.98e-13 |   1.59e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6162 |     -0.899320687149375 |     -1.258401660169552 |     -1.258401660168552 |     -1.258616579087772 |   1.00e-12 |   2.15e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6163 |      0.504060304152132 |      0.551586326596941 |      0.551586326597941 |      0.551581053152400 |   1.00e-12 |   5.27e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6164 |      1.213636461288493 |      2.679788458823672 |      2.679788458824671 |      2.679789268546800 |   1.00e-12 |   8.10e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6165 |     -0.422453004820528 |     -0.449517979059608 |     -0.449517979058608 |     -0.449517248322683 |   1.00e-12 |   7.31e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6166 |      0.254834439084727 |      0.260497968274597 |      0.260497968275597 |      0.260497965595335 |   1.00e-12 |   2.68e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6167 |      0.223899677875890 |      0.227717699957501 |      0.227717699958501 |      0.227717699316151 |   1.00e-12 |   6.41e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6168 |     -0.800362839051165 |     -1.030386341338190 |     -1.030386341337189 |     -1.031090198155728 |   1.00e-12 |   7.04e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6169 |      0.273411783807592 |      0.280434731337852 |      0.280434731338852 |      0.280434725504169 |   1.00e-12 |   5.83e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6170 |     -0.087072090856170 |     -0.087292807337433 |     -0.087292807336433 |     -0.087292807337414 |   1.00e-12 |   1.94e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6171 |     -0.745589239703755 |     -0.923391386283629 |     -0.923391386282629 |     -0.922938536645225 |   1.00e-12 |   4.53e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6172 |     -1.092113144565904 |     -1.927011482054924 |     -1.927011482053923 |     -1.927022452435727 |   1.00e-12 |   1.10e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6173 |      1.157246435423040 |      2.278640213273458 |      2.278640213274452 |      2.278643205178469 |   9.94e-13 |   2.99e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6174 |      0.511548628964108 |      0.561393647368357 |      0.561393647369356 |      0.561387423821875 |   1.00e-12 |   6.22e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6175 |     -0.409176455368690 |     -0.433652438975977 |     -0.433652438974976 |     -0.433651927145979 |   1.00e-12 |   5.12e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6176 |     -0.726339512645842 |     -0.888346935185269 |     -0.888346935184269 |     -0.888012274931553 |   1.00e-12 |   3.35e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6177 |      0.872838144766571 |      1.192173642882977 |      1.192173642883974 |      1.192474266182074 |   9.97e-13 |   3.01e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6178 |     -0.755439284976980 |     -0.941808193652753 |     -0.941808193651753 |     -0.941280932752227 |   1.00e-12 |   5.27e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6179 |     -1.372958947700892 |     -4.988538019524728 |     -4.988538019523726 |     -4.988538023597360 |   1.00e-12 |   4.07e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6180 |      0.009663991648267 |      0.009664292508375 |      0.009664292509375 |      0.009664292508375 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6181 |     -1.253397815856685 |     -3.044096441878601 |     -3.044096441877601 |     -3.044096723890131 |   9.99e-13 |   2.82e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6182 |     -1.533801239109325 |    -27.018282932399849 |    -27.018282932398886 |    -27.018282932399892 |   9.63e-13 |   4.26e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6183 |      0.008924169544714 |      0.008924406461602 |      0.008924406462602 |      0.008924406461602 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6184 |     -0.676663946174813 |     -0.803158589557657 |     -0.803158589556657 |     -0.803010391856034 |   1.00e-12 |   1.48e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6185 |      0.492058481538016 |      0.536035182276808 |      0.536035182277807 |      0.536031158523581 |   1.00e-12 |   4.02e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6186 |     -0.032231050078423 |     -0.032242215692514 |     -0.032242215691514 |     -0.032242215692514 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6187 |      1.249059954204769 |      3.000141824099120 |      3.000141824100120 |      3.000142142512073 |   1.00e-12 |   3.18e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6188 |      0.335453438597271 |      0.348629585211791 |      0.348629585212791 |      0.348629529001036 |   1.00e-12 |   5.62e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6189 |      0.709308646760607 |      0.858327261173727 |      0.858327261174727 |      0.858072686160697 |   1.00e-12 |   2.55e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6190 |      0.453889689323391 |      0.487861438688143 |      0.487861438689143 |      0.487859809726275 |   1.00e-12 |   1.63e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6191 |      0.823716602121480 |      1.079731074686879 |      1.079731074687878 |      1.080271640870839 |   9.99e-13 |   5.41e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6192 |      1.356028617088364 |      4.584383089270410 |      4.584383089271407 |      4.584383097781957 |   9.97e-13 |   8.51e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6193 |      0.717748008399551 |      0.873091415441501 |      0.873091415442501 |      0.872799678863618 |   1.00e-12 |   2.92e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6194 |     -0.129463129899939 |     -0.130191309859691 |     -0.130191309858691 |     -0.130191309858163 |   1.00e-12 |   1.53e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6195 |     -0.370912312541277 |     -0.388913092329905 |     -0.388913092328905 |     -0.388912920739727 |   1.00e-12 |   1.72e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6196 |      0.627340625425064 |      0.725049481986942 |      0.725049481987942 |      0.724987023249089 |   1.00e-12 |   6.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6197 |     -0.758248857040711 |     -0.947123943524487 |     -0.947123943523487 |     -0.946573472299676 |   1.00e-12 |   5.50e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6198 |     -0.462890798529970 |     -0.499054344571875 |     -0.499054344570875 |     -0.499052315445303 |   1.00e-12 |   2.03e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6199 |     -0.666015247235240 |     -0.785788702304508 |     -0.785788702303508 |     -0.785665111861811 |   1.00e-12 |   1.24e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6200 |     -0.992208845556882 |     -1.531038410283550 |     -1.531038410282550 |     -1.531096884309387 |   9.99e-13 |   5.85e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6201 |     -0.037885243293322 |     -0.037903379163403 |     -0.037903379162403 |     -0.037903379163403 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6202 |     -1.542505718354551 |    -35.337988636642947 |    -35.337988636641931 |    -35.337988636643018 |   1.02e-12 |   7.11e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6203 |     -0.698101445983581 |     -0.839048075614579 |     -0.839048075613579 |     -0.838836113397578 |   1.00e-12 |   2.12e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6204 |     -0.003011481819883 |     -0.003011490923648 |     -0.003011490922648 |     -0.003011490923648 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6205 |     -0.582510060869898 |     -0.658761859413197 |     -0.658761859412197 |     -0.658734932839677 |   1.00e-12 |   2.69e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6206 |     -0.295802674491691 |     -0.304743223119907 |     -0.304743223118907 |     -0.304743209178840 |   1.00e-12 |   1.39e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6207 |     -0.615164953267371 |     -0.706634753123681 |     -0.706634753122681 |     -0.706584771943864 |   1.00e-12 |   5.00e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6208 |     -1.496673420994319 |    -13.466389590910046 |    -13.466389590909033 |    -13.466389590910655 |   1.01e-12 |   6.09e-13 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6209 |     -0.542916648816159 |     -0.603401225110317 |     -0.603401225109317 |     -0.603389065814623 |   1.00e-12 |   1.22e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6210 |      1.196623330002202 |      2.546656362359261 |      2.546656362360252 |      2.546657588949624 |   9.91e-13 |   1.23e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6211 |     -0.822243547438887 |     -1.076545768516860 |     -1.076545768515859 |     -1.077095560890484 |   1.00e-12 |   5.50e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6212 |     -0.749235051812363 |     -0.930168651880743 |     -0.930168651879743 |     -0.929689473724444 |   1.00e-12 |   4.79e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6213 |      0.340040792049218 |      0.353782775050743 |      0.353782775051743 |      0.353782709695903 |   1.00e-12 |   6.54e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6214 |     -0.932887368613533 |     -1.348983942259217 |     -1.348983942258217 |     -1.349121431423269 |   1.00e-12 |   1.37e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6215 |     -0.602640629623907 |     -0.688020391553612 |     -0.688020391552612 |     -0.687980820084643 |   1.00e-12 |   3.96e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6216 |     -0.853840155473376 |     -1.147187699399109 |     -1.147187699398107 |     -1.147566907366814 |   1.00e-12 |   3.79e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6217 |      1.426059587769506 |      6.860782736393782 |      6.860782736394774 |      6.860782736639488 |   9.92e-13 |   2.46e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6218 |     -0.452948768384309 |     -0.486697104432388 |     -0.486697104431388 |     -0.486695512833945 |   1.00e-12 |   1.59e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6219 |     -0.774157864886867 |     -0.977768356994180 |     -0.977768356993180 |     -0.977067610293145 |   1.00e-12 |   7.01e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6220 |     -1.159472336870966 |     -2.292493731256808 |     -2.292493731255803 |     -2.292496582819225 |   1.00e-12 |   2.85e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6221 |      0.070990279673774 |      0.071109775237651 |      0.071109775238651 |      0.071109775237649 |   1.00e-12 |   2.05e-15 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6222 |      0.186009805030072 |      0.188185208508363 |      0.188185208509363 |      0.188185208425451 |   1.00e-12 |   8.29e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6223 |      0.263450656155550 |      0.269719801547428 |      0.269719801548428 |      0.269719797677740 |   1.00e-12 |   3.87e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6224 |     -0.030596096538874 |     -0.030605647332592 |     -0.030605647331592 |     -0.030605647332592 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6225 |     -1.206698787474404 |     -2.624064598675376 |     -2.624064598674364 |     -2.624065560111347 |   1.01e-12 |   9.61e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6226 |     -0.090449263241967 |     -0.090696730319501 |     -0.090696730318501 |     -0.090696730319471 |   1.00e-12 |   2.95e-14 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6227 |      0.424027419094710 |      0.451411871504190 |      0.451411871505190 |      0.451411109802538 |   1.00e-12 |   7.62e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6228 |      0.000396941962419 |      0.000396941983267 |      0.000396941984267 |      0.000396941983267 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6229 |     -1.465173987010544 |     -9.432460410077255 |     -9.432460410076224 |     -9.432460410091718 |   1.03e-12 |   1.45e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6230 |     -1.014701666374458 |     -1.608952466790857 |     -1.608952466789857 |     -1.608993722293833 |   1.00e-12 |   4.13e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6231 |     -1.331947897017504 |     -4.106834999120277 |     -4.106834999119275 |     -4.106835021206034 |   1.00e-12 |   2.21e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6232 |      1.087262992158717 |      1.904362410832163 |      1.904362410833161 |      1.904374406371633 |   9.99e-13 |   1.20e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6233 |      1.489493805613376 |     12.272628785342764 |     12.272628785343695 |     12.272628785344146 |   9.31e-13 |   1.38e-12 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6234 |     -0.463484905326645 |     -0.499796636949462 |     -0.499796636948462 |     -0.499794578487955 |   1.00e-12 |   2.06e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6235 |     -0.681541796876294 |     -0.811214589563578 |     -0.811214589562578 |     -0.811053677103443 |   1.00e-12 |   1.61e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6236 |     -0.799861472945885 |     -1.029353210467829 |     -1.029353210466829 |     -1.030060996354629 |   1.00e-12 |   7.08e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6237 |     -0.257712638185606 |     -0.263573794279522 |     -0.263573794278522 |     -0.263573791246082 |   1.00e-12 |   3.03e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6238 |      1.103749505495075 |      1.983118640137641 |      1.983118640138640 |      1.983127459854755 |   9.99e-13 |   8.82e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6239 |     -1.114283934673218 |     -2.036193191148889 |     -2.036193191147887 |     -2.036200394490391 |   1.00e-12 |   7.20e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6240 |      0.951356970903662 |      1.402400708436905 |      1.402400708437906 |      1.402507064314509 |   1.00e-12 |   1.06e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6241 |      1.189752888336495 |      2.496111525740426 |      2.496111525741418 |      2.496112968449145 |   9.92e-13 |   1.44e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6242 |      1.050663076693308 |      1.745996674983378 |      1.745996674984377 |      1.746019551104845 |   9.99e-13 |   2.29e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6243 |     -0.378391642566405 |     -0.397548977577660 |     -0.397548977576660 |     -0.397548763332264 |   1.00e-12 |   2.14e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6244 |     -1.331271740979803 |     -4.094788182490892 |     -4.094788182489893 |     -4.094788205143788 |   9.99e-13 |   2.27e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6245 |     -1.049324368101465 |     -1.740589542670507 |     -1.740589542669506 |     -1.740612944185301 |   1.00e-12 |   2.34e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6246 |     -1.234270451855191 |     -2.858508255689830 |     -2.858508255688829 |     -2.858508731550346 |   1.00e-12 |   4.76e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6247 |      0.985912773396546 |      1.510184595407571 |      1.510184595408571 |      1.510248901370853 |   1.00e-12 |   6.43e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6248 |      1.082457748120245 |      1.882331916921001 |      1.882331916922000 |      1.882345010640587 |   9.99e-13 |   1.31e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6249 |     -1.311314154784943 |     -3.766944497735249 |     -3.766944497734245 |     -3.766944544162110 |   1.00e-12 |   4.64e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6250 |      1.078887811829310 |      1.866221269133471 |      1.866221269134471 |      1.866235235256388 |   1.00e-12 |   1.40e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6251 |      1.290040834072459 |      3.467737448501846 |      3.467737448502843 |      3.467737542559903 |   9.97e-13 |   9.41e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6252 |      1.376162681888056 |      5.072815525103318 |      5.072815525104316 |      5.072815528620599 |   9.98e-13 |   3.52e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6253 |      0.324907813886803 |      0.336845106962515 |      0.336845106963515 |      0.336845067521872 |   1.00e-12 |   3.94e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6254 |      0.754402027935326 |      0.939852796362737 |      0.939852796363737 |      0.939333873003643 |   1.00e-12 |   5.19e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6255 |     -0.640841218853980 |     -0.745852186732970 |     -0.745852186731971 |     -0.745772587148986 |   1.00e-12 |   7.96e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6256 |      0.317649309870065 |      0.328782590691747 |      0.328782590692747 |      0.328782559990743 |   1.00e-12 |   3.07e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6257 |     -0.231756612031335 |     -0.235997041647835 |     -0.235997041646835 |     -0.235997040709184 |   1.00e-12 |   9.39e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6258 |      0.673685843428289 |      0.798271096665271 |      0.798271096666271 |      0.798130199761021 |   1.00e-12 |   1.41e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6259 |     -0.804433834751961 |     -1.038814898759353 |     -1.038814898758353 |     -1.039487546090110 |   1.00e-12 |   6.73e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6260 |      0.601121354848300 |      0.685784270228316 |      0.685784270229316 |      0.685745815821988 |   1.00e-12 |   3.85e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6261 |      0.723905666100343 |      0.884001779706642 |      0.884001779707641 |      0.883679835966810 |   1.00e-12 |   3.22e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6262 |      0.159546862881357 |      0.160914556382146 |      0.160914556383146 |      0.160914556366875 |   1.00e-12 |   1.53e-11 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6263 |     -0.345370425954532 |     -0.359790863270896 |     -0.359790863269896 |     -0.359790785601798 |   1.00e-12 |   7.77e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6264 |      0.035120398841166 |      0.035134845632106 |      0.035134845633106 |      0.035134845632106 |   1.00e-12 |   0.00e+00 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6265 |      0.532119603518694 |      0.588767818064541 |      0.588767818065541 |      0.588758121196255 |   1.00e-12 |   9.70e-06 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6266 |     -0.996776719175879 |     -1.546421428274898 |     -1.546421428273898 |     -1.546475967513264 |   1.00e-12 |   5.45e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6267 |     -1.268554228201916 |     -3.207239624264077 |     -3.207239624263079 |     -3.207239806294365 |   9.98e-13 |   1.82e-07 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6268 |      1.346687030361033 |      4.387154083340181 |      4.387154083341183 |      4.387154095812527 |   1.00e-12 |   1.25e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6269 |      1.035826459121004 |      1.687443079626156 |      1.687443079627156 |      1.687472403622118 |   1.00e-12 |   2.93e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6270 |     -1.306309458502217 |     -3.692329850753801 |     -3.692329850752802 |     -3.692329905850949 |   9.99e-13 |   5.51e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6271 |     -1.395898300326351 |     -5.659198824924085 |     -5.659198824923082 |     -5.659198826270424 |   1.00e-12 |   1.35e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6272 |     -0.653745975504421 |     -0.766132122216135 |     -0.766132122215135 |     -0.766032191873337 |   1.00e-12 |   9.99e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6273 |     -0.248896546378850 |     -0.254166853586863 |     -0.254166853585863 |     -0.254166851522230 |   1.00e-12 |   2.06e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6274 |      0.578019204800329 |      0.652341071291321 |      0.652341071292321 |      0.652316402606327 |   1.00e-12 |   2.47e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6275 |     -0.746027714209303 |     -0.924204055889470 |     -0.924204055888469 |     -0.923748112130824 |   1.00e-12 |   4.56e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6276 |     -0.579956368373566 |     -0.655106090229752 |     -0.655106090228752 |     -0.655080469795062 |   1.00e-12 |   2.56e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6277 |     -0.869988844789965 |     -1.185298032430906 |     -1.185298032429903 |     -1.185609448391528 |   1.00e-12 |   3.11e-04 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6278 |     -1.309105823691315 |     -3.733676921232190 |     -3.733676921231188 |     -3.733676971322933 |   1.00e-12 |   5.01e-08 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6279 |      0.573391471750933 |      0.645763820505685 |      0.645763820506686 |      0.645741295693971 |   1.00e-12 |   2.25e-05 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6280 |      1.417580713080013 |      6.475597977613910 |      6.475597977614909 |      6.475597978023774 |   9.98e-13 |   4.10e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6281 |     -1.384133006397771 |     -5.294872773149666 |     -5.294872773148661 |     -5.294872775565845 |   1.00e-12 |   2.42e-09 | 0.0000000000 | 0.0000000000 | 0.0000000000
 6282 |     -0.189454924899296 |     -0.191754660996412 |     -0.191754660995412 |     -0.191754660894899 |   1.00e-12 |   1.02e-10 | 0.0000000000 | 0.0000000000 | 0.0000000000
